gift_id,price
GF_9867,248.645
GF_21619,199.62
GF_21601,193.08
GF_5337,90.95
GF_13448,72.79
GF_23087,86.32
GF_10877,37.98666666666667
GF_2059,92.47
GF_13159,95.74
GF_8532,51.74
GF_2404,77.73
GF_5143,179.02
GF_20620,206.32
GF_2444,17.57
GF_1924,141.38
GF_23750,84.0
GF_6177,70.05
GF_12539,88.26
GF_143,86.48
GF_12933,246.63
GF_9260,70.93
GF_16215,56.72666666666667
GF_16214,56.72666666666667
GF_16222,56.72666666666667
GF_7866,79.83
GF_22382,134.03
GF_22390,70.28
GF_11489,66.55
GF_8282,106.84
GF_12751,39.71
GF_22870,34.29
GF_24525,91.09
GF_87,69.065
GF_4517,82.73
GF_822,56.51
GF_17731,84.0
GF_2445,217.52
GF_9889,16.0
GF_10203,25.388333333333332
GF_12934,70.38
GF_16218,56.72666666666667
GF_21611,202.79
GF_21594,197.0
GF_13341,109.07
GF_6642,28.43
GF_23092,97.44999999999999
GF_22878,44.38
GF_3241,123.0
GF_23749,84.0
GF_7114,66.05
GF_12670,197.62
GF_16216,56.72666666666667
GF_2165,175.98
GF_21607,175.25
GF_21605,203.51
GF_5597,81.84
GF_5470,72.79
GF_22874,34.29
GF_22869,37.5
GF_22422,43.879999999999995
GF_22596,50.73
GF_8517,248.645
GF_20376,197.62
GF_10789,69.07
GF_10788,83.88
GF_24690,87.24
GF_22376,131.1
GF_22369,150.48
GF_24414,77.45
GF_10727,49.26
GF_5648,91.09
GF_292,91.99
GF_2023,248.645
GF_23346,68.755
GF_10150,29.65
GF_10139,29.65
GF_10132,29.65
GF_10148,29.65
GF_19670,89.5
GF_1362,71.67
GF_5987,68.84
GF_21974,29.65
GF_10134,29.65
GF_23348,68.755
GF_14997,67.51
GF_13163,95.74
GF_21979,29.65
GF_24679,44.265
GF_2021,248.645
GF_10145,29.65
GF_23352,68.755
GF_4738,80.54
GF_4739,80.54
GF_10878,37.98666666666667
GF_22426,43.879999999999995
GF_13330,124.93
GF_4329,45.44
GF_12075,100.48
GF_4990,89.03
GF_4473,85.43
GF_14512,84.0
GF_20836,141.38
GF_23748,84.0
GF_3839,186.56
GF_12815,175.40375
GF_924,119.18
GF_10917,112.35
GF_22363,150.48
GF_22371,150.48
GF_22386,152.91
GF_13527,64.86
GF_21628,167.12
GF_21595,197.0
GF_21599,212.26
GF_21614,197.34
GF_14060,248.645
GF_23091,91.09
GF_10879,37.98666666666667
GF_1692,34.29
GF_22420,43.879999999999995
GF_24522,91.09
GF_4941,122.5
GF_4991,89.03
GF_17729,209.44
GF_14511,84.0
GF_11342,81.95
GF_8016,30.4
GF_1855,28.74
GF_144,28.78
GF_10036,63.65
GF_9580,66.55
GF_21602,210.81
GF_21600,193.08
GF_21597,194.87
GF_21624,204.11
GF_17794,98.94
GF_5027,46.085
GF_14263,89.775
GF_9353,106.67
GF_1696,46.7175
GF_1702,46.7175
GF_3238,14.81
GF_12030,58.66
GF_12211,64.72
GF_17730,84.0
GF_12540,88.26
GF_10199,27.41
GF_24689,141.38
GF_12623,65.81
GF_5341,62.03
GF_6051,85.36
GF_6050,154.47500000000002
GF_13308,162.36
GF_17793,33.06
GF_5598,25.95
GF_4672,161.29
GF_2402,23.77
GF_1689,51.47
GF_1690,49.205
GF_12417,50.07
GF_2496,41.90333333333333
GF_22872,37.8
GF_5145,179.02
GF_17734,49.36
GF_20622,141.38
GF_16924,61.175000000000004
GF_14134,83.22
GF_14283,138.61
GF_16220,56.72666666666667
GF_16217,56.72666666666667
GF_22379,151.39
GF_22365,150.48
GF_13343,125.04
GF_12583,63.61
GF_5026,85.73
GF_23086,90.45
GF_16241,55.36
GF_16242,51.73
GF_8173,77.43
GF_8165,90.86
GF_8158,69.96
GF_9418,137.57
GF_7805,46.89666666666667
GF_7777,42.16
GF_12958,74.62
GF_22877,34.29
GF_13208,82.06
GF_20176,248.645
GF_14536,68.07
GF_12673,66.88
GF_7115,44.44
GF_1857,76.64
GF_10200,25.388333333333332
GF_4660,98.66
GF_22388,133.91666666666666
GF_22367,150.48
GF_22373,150.48
GF_12858,41.405
GF_4549,28.516666666666666
GF_21615,197.34
GF_21620,204.11
GF_37,33.28
GF_3255,37.07
GF_8179,68.51
GF_7800,46.89666666666667
GF_7787,52.48
GF_16741,59.23
GF_10924,28.19
GF_8160,68.51
GF_9407,42.28
GF_7790,53.12
GF_6643,57.85
GF_14376,52.425
GF_12261,33.51
GF_16239,49.12
GF_16235,55.36
GF_8180,68.51
GF_8181,90.86
GF_7761,49.61
GF_7769,45.32
GF_3264,37.07
GF_9187,35.73
GF_8166,87.12
GF_8163,68.51
GF_23710,56.96
GF_7804,46.89666666666667
GF_7785,52.48
GF_21975,29.65
GF_21986,29.65
GF_21978,29.65
GF_2025,248.645
GF_10149,29.65
GF_19674,46.464999999999996
GF_4741,12.575
GF_4742,80.54
GF_21985,29.65
GF_10133,29.65
GF_19671,46.464999999999996
GF_24678,56.82
GF_13973,37.153333333333336
GF_10136,29.65
GF_13165,95.74
GF_21984,29.65
GF_5986,68.84
GF_13154,95.74
GF_13156,95.74
GF_1695,34.29
GF_14267,248.645
GF_14513,121.535
GF_20837,87.24
GF_9888,16.0
GF_10918,1.32
GF_16219,56.72666666666667
GF_21608,196.93
GF_21591,223.39
GF_5649,97.44999999999999
GF_2727,109.525
GF_22875,44.69
GF_13954,61.91
GF_10055,61.47
GF_88,69.065
GF_4653,104.87
GF_11583,39.51
GF_5213,102.25
GF_13151,95.74
GF_20375,103.92
GF_6577,43.8
GF_14509,84.0
GF_23747,84.0
GF_14132,161.29
GF_10201,25.388333333333332
GF_11993,70.25
GF_14557,186.58
GF_22378,125.15
GF_22377,125.15
GF_10034,160.48
GF_11833,107.33
GF_5342,146.55
GF_4547,114.56
GF_21629,65.132
GF_6692,38.16
GF_2401,248.645
GF_5895,28.63
GF_13150,131.05
GF_12877,67.06
GF_9939,119.75
GF_14266,29.595
GF_12533,89.89
GF_2403,77.73
GF_17732,209.44
GF_1927,141.38
GF_1926,141.38
GF_6280,63.61
GF_6165,47.02
GF_14284,18.65
GF_10035,99.325
GF_16221,56.72666666666667
GF_22375,131.1
GF_6358,248.645
GF_21612,197.34
GF_14059,112.35
GF_7714,55.43
GF_5646,94.77
GF_5647,87.58
GF_23088,99.04
GF_23093,97.44999999999999
GF_1701,34.29
GF_22873,34.29
GF_22423,43.879999999999995
GF_24524,87.58
GF_3237,64.59
GF_5932,109.55
GF_1921,138.29
GF_1858,76.64
GF_10202,25.388333333333332
GF_16223,69.23
GF_22389,150.48
GF_5901,161.29
GF_4548,146.055
GF_21586,181.58
GF_21609,196.93
GF_5338,63.61
GF_3258,29.244999999999997
GF_16234,55.36
GF_9420,137.57
GF_7796,36.78
GF_17063,54.29
GF_11840,54.73
GF_1694,46.7175
GF_22421,43.879999999999995
GF_4170,103.92
GF_4328,101.21
GF_5144,179.02
GF_1928,141.38
GF_20114,76.42
GF_12671,137.31666666666663
GF_14287,18.65
GF_22383,151.28
GF_22370,150.48
GF_17830,70.46
GF_762,116.0
GF_6641,37.16
GF_12582,87.01
GF_3256,29.244999999999997
GF_9189,38.855000000000004
GF_16246,47.46
GF_8168,106.1
GF_9412,137.57
GF_7776,42.16
GF_7801,46.89666666666667
GF_7779,42.16
GF_11755,17.345
GF_3261,37.07
GF_3263,37.07
GF_16236,55.36
GF_16245,58.42
GF_8171,68.49
GF_8177,68.51
GF_7799,46.89666666666667
GF_14375,52.425
GF_3262,37.07
GF_21720,96.54
GF_16248,58.42
GF_16237,55.36
GF_16244,47.56
GF_23707,56.96
GF_7766,45.32
GF_7788,52.48
GF_21718,96.54
GF_21721,96.54
GF_16232,49.12
GF_16231,45.54
GF_16238,51.68
GF_8162,68.51
GF_8174,77.43
GF_8186,68.51
GF_23712,56.96
GF_9409,137.57
GF_7784,52.48
GF_2024,248.645
GF_2026,248.645
GF_24215,37.153333333333336
GF_10141,29.65
GF_1150,28.26
GF_13972,141.69
GF_24680,44.265
GF_10143,29.65
GF_24212,37.153333333333336
GF_4740,26.46
GF_21981,29.65
GF_24213,37.153333333333336
GF_13167,95.74
GF_13155,95.74
GF_7049,37.153333333333336
GF_21976,29.65
GF_10146,29.65
GF_10144,29.65
GF_23351,68.755
GF_8009,112.50999999999999
GF_13168,95.74
GF_13164,95.74
GF_13161,95.74
GF_13158,95.74
GF_13152,95.74
GF_13166,95.74
GF_13160,95.74
GF_11841,64.76
GF_6816,94.91
GF_7762,51.79
GF_7789,52.48
GF_3253,37.07
GF_3259,37.07
GF_16247,45.96
GF_8167,92.48
GF_8169,69.96
GF_23713,56.96
GF_9413,137.57
GF_7774,42.16
GF_7778,42.16
GF_11757,17.345
GF_2728,52.425
GF_16240,46.18
GF_8159,68.51
GF_8176,68.51
GF_7802,46.89666666666667
GF_7793,44.61
GF_9610,44.665
GF_2729,52.425
GF_3257,29.244999999999997
GF_22418,76.11500000000001
GF_8182,67.48
GF_8175,68.51
GF_9411,137.57
GF_9422,137.57
GF_9416,137.57
GF_11839,248.645
GF_21719,96.54
GF_22836,64.54
GF_22834,79.46
GF_8185,68.51
GF_8172,67.48
GF_23714,56.96
GF_9415,137.57
GF_2022,248.645
GF_8007,77.49
GF_4822,112.50999999999999
GF_19673,46.464999999999996
GF_7050,37.153333333333336
GF_7048,141.69
GF_21982,29.65
GF_10140,29.65
GF_10147,29.65
GF_8008,112.50999999999999
GF_10131,29.65
GF_21980,29.65
GF_10151,29.65
GF_10138,29.65
GF_24325,110.41857142857141
GF_24326,110.41857142857141
GF_10137,29.65
GF_24214,37.153333333333336
GF_4737,26.46
GF_16251,55.36
GF_8161,68.51
GF_9410,137.57
GF_7763,51.0
GF_7764,63.58
GF_7773,42.16
GF_22838,64.54
GF_23706,56.96
GF_8647,44.654999999999994
GF_9419,137.57
GF_7771,45.98
GF_7786,52.48
GF_11756,68.65
GF_2730,52.425
GF_3254,40.29
GF_6814,94.91
GF_23715,56.96
GF_8646,44.654999999999994
GF_9417,137.57
GF_9421,137.57
GF_7781,52.48
GF_7770,51.36
GF_16249,58.42
GF_22837,64.54
GF_8164,68.51
GF_23709,56.96
GF_23711,56.96
GF_7772,42.16
GF_7775,42.16
GF_7767,49.61
GF_7780,52.48
GF_11364,28.28
GF_9190,38.855000000000004
GF_16229,55.36
GF_22417,76.11500000000001
GF_8170,69.96
GF_8645,44.654999999999994
GF_9612,44.665
GF_7536,138.34
GF_7535,138.34
GF_21422,215.24
GF_9188,38.855000000000004
GF_8184,77.43
GF_8178,68.51
GF_23708,56.96
GF_23716,56.96
GF_7798,46.89666666666667
GF_7791,53.58
GF_7792,44.85
GF_9609,56.515
GF_3260,37.07
GF_16243,47.41
GF_22835,79.46
GF_8183,77.43
GF_7783,52.48
GF_11528,88.88
GF_14377,52.425
GF_3265,37.07
GF_16233,55.14
GF_16228,46.62
GF_9408,42.28
GF_7795,44.62
GF_7794,51.83
GF_7768,51.79
GF_9611,44.665
GF_16250,49.54
GF_22416,248.645
GF_9414,137.57
GF_7765,46.89666666666667
GF_12262,171.61
GF_16230,49.34
GF_6815,94.91
GF_7782,52.48
GF_7797,46.89666666666667
GF_7803,46.89666666666667
GF_9608,56.515
GF_21423,215.24
GF_21424,215.24
GF_7425,47.44
GF_7590,47.44
GF_2080,61.54
GF_7007,23.66
GF_6092,42.69
GF_7538,138.34
GF_8634,43.57999999999999
GF_9798,82.88
GF_8631,43.57999999999999
GF_7019,137.57
GF_22982,136.08
GF_3,89.3975
GF_7427,47.44
GF_7589,47.44
GF_4954,35.755
GF_16424,82.88
GF_2094,56.4
GF_5357,35.755
GF_23149,153.73
GF_12862,68.58666666666666
GF_6129,52.79
GF_1615,28.516666666666666
GF_17840,197.96666666666667
GF_23466,196.24
GF_23470,196.24
GF_6,89.3975
GF_5312,37.4
GF_21661,65.03
GF_1793,67.08
GF_4955,35.755
GF_5347,35.73
GF_5348,38.855000000000004
GF_12861,68.58666666666666
GF_6085,47.84
GF_6081,50.52
GF_1622,28.516666666666666
GF_16008,112.50999999999999
GF_5315,37.4
GF_21573,47.44
GF_1789,67.08
GF_2095,56.4
GF_1613,28.516666666666666
GF_12104,42.79
GF_23822,110.5
GF_15399,47.44
GF_17984,97.66
GF_23142,94.91
GF_15271,59.864999999999995
GF_23483,80.23
GF_14875,23.66
GF_20571,89.73666666666666
GF_3383,64.28999999999999
GF_3107,66.44500000000001
GF_23063,53.504999999999995
GF_11008,36.2
GF_21507,45.61000000000001
GF_2989,29.244999999999997
GF_15784,106.65
GF_2769,77.29
GF_16401,84.08
GF_21005,89.3975
GF_21747,89.3975
GF_7256,89.3975
GF_7257,89.3975
GF_15521,44.37571428571429
GF_17491,46.464999999999996
GF_15400,47.44
GF_17982,97.66
GF_19636,132.41875000000002
GF_22823,47.44
GF_22820,89.5
GF_20182,135.26
GF_3451,43.694
GF_24324,110.41857142857141
GF_20052,38.855000000000004
GF_20051,38.855000000000004
GF_18373,14.594999999999999
GF_15502,108.905
GF_7537,138.34
GF_18200,35.755
GF_23042,54.09
GF_23057,52.92
GF_23047,54.09
GF_23053,52.92
GF_14149,61.19
GF_22294,38.855000000000004
GF_11001,42.21333333333334
GF_10992,42.21333333333334
GF_21502,45.61000000000001
GF_17352,52.425
GF_15893,133.08333333333334
GF_19619,48.300000000000004
GF_21745,89.3975
GF_7254,89.3975
GF_20970,82.57142857142857
GF_15519,44.37571428571429
GF_3775,154.25
GF_9148,47.44
GF_24323,110.41857142857141
GF_21931,41.48
GF_18369,109.79
GF_18375,14.594999999999999
GF_15498,108.905
GF_17905,42.79
GF_16382,152.08
GF_15394,55.623333333333335
GF_3359,64.28999999999999
GF_14151,103.025
GF_14309,14.594999999999999
GF_23059,52.92
GF_14152,103.025
GF_2962,74.15
GF_21061,40.74
GF_2982,29.244999999999997
GF_21407,152.08
GF_21406,152.08
GF_4,89.3975
GF_1180,92.75999999999999
GF_19618,48.18
GF_3540,53.873333333333335
GF_21748,89.3975
GF_20934,42.79
GF_21527,73.49555555555555
GF_23824,110.5
GF_15401,47.44
GF_15220,37.4
GF_23144,94.91
GF_20035,47.44
GF_16423,17.0
GF_12863,68.58666666666666
GF_6082,52.08
GF_1619,28.516666666666666
GF_1245,40.47
GF_6171,71.3575
GF_17839,248.645
GF_7171,90.28
GF_20572,89.73666666666666
GF_3496,199.5875
GF_22851,38.855000000000004
GF_14312,14.594999999999999
GF_23049,52.92
GF_10995,42.21333333333334
GF_2930,92.76
GF_21408,152.08
GF_22610,40.91
GF_22611,37.44
GF_8632,43.57999999999999
GF_7018,137.57
GF_15887,53.873333333333335
GF_23141,94.91
GF_2092,56.4
GF_23147,162.82
GF_24192,95.74
GF_1617,28.516666666666666
GF_17841,197.96666666666667
GF_23471,196.24
GF_20037,38.855000000000004
GF_15506,108.905
GF_19907,60.615
GF_23037,70.12
GF_15445,79.82
GF_22298,38.855000000000004
GF_11002,42.21333333333334
GF_11004,42.21333333333334
GF_22615,32.83
GF_8630,62.67
GF_22980,136.08
GF_4564,47.44
GF_7591,47.44
GF_4059,48.18
GF_21570,47.44
GF_1385,46.464999999999996
GF_9011,48.300000000000004
GF_9008,48.300000000000004
GF_2771,77.29
GF_2770,77.29
GF_20936,42.79
GF_20762,89.3975
GF_13433,73.49555555555555
GF_1791,67.19
GF_4949,35.755
GF_13501,64.77
GF_6122,52.79
GF_6109,50.515
GF_4361,35.755
GF_12105,42.79
GF_7016,50.14
GF_1181,92.75999999999999
GF_4562,47.44
GF_5680,55.212
GF_21662,89.3975
GF_22336,82.57142857142857
GF_9012,48.300000000000004
GF_1792,67.19
GF_1787,45.886
GF_4951,35.755
GF_5350,23.66
GF_24189,95.74
GF_6093,45.08
GF_5678,55.212
GF_7003,23.66
GF_5346,38.855000000000004
GF_5356,38.855000000000004
GF_13503,64.77
GF_6130,47.26
GF_6113,52.230000000000004
GF_6124,52.79
GF_6108,50.515
GF_1612,28.516666666666666
GF_3780,47.44
GF_3777,47.44
GF_9145,154.25
GF_17980,97.66
GF_22822,47.44
GF_23140,81.14
GF_20185,187.855
GF_3362,64.28999999999999
GF_15452,79.82
GF_10994,36.2
GF_17502,102.3
GF_2983,29.244999999999997
GF_22606,37.73
GF_20764,89.3975
GF_22264,97.66
GF_15318,82.52499999999999
GF_15048,77.46
GF_21420,215.24
GF_13434,73.49555555555555
GF_15520,89.53999999999999
GF_3778,47.44
GF_16908,59.1725
GF_15398,47.44
GF_17985,97.66
GF_15218,37.4
GF_22821,47.44
GF_15508,108.905
GF_15505,108.905
GF_16383,152.08
GF_19908,60.615
GF_14882,38.855000000000004
GF_14884,23.66
GF_3370,49.949999999999996
GF_3391,49.949999999999996
GF_15448,78.04
GF_11013,42.21333333333334
GF_22603,31.17
GF_13865,46.464999999999996
GF_19622,48.300000000000004
GF_20935,42.79
GF_21524,73.49555555555555
GF_13436,73.49555555555555
GF_13438,73.49555555555555
GF_17981,97.66
GF_21992,97.66
GF_20738,77.29
GF_18376,14.594999999999999
GF_15267,118.4
GF_23730,45.075
GF_3364,64.28999999999999
GF_3363,64.28999999999999
GF_3388,49.949999999999996
GF_3365,64.28999999999999
GF_3366,64.28999999999999
GF_23061,52.92
GF_23054,52.92
GF_23056,52.92
GF_15447,71.72
GF_15444,77.73
GF_15449,70.64
GF_11000,42.21333333333334
GF_21503,43.91
GF_20677,37.98666666666667
GF_22602,40.91
GF_22608,31.17
GF_5679,55.212
GF_1384,46.464999999999996
GF_9006,154.25
GF_13863,46.464999999999996
GF_19620,48.300000000000004
GF_21008,89.3975
GF_20968,82.57142857142857
GF_13435,73.49555555555555
GF_3779,47.44
GF_16910,59.1725
GF_19637,132.41875000000002
GF_20739,77.29
GF_20036,47.44
GF_4953,35.755
GF_4788,80.23
GF_7001,23.66
GF_5352,23.66
GF_5355,38.855000000000004
GF_6114,52.230000000000004
GF_1616,28.516666666666666
GF_6173,71.3575
GF_17842,197.96666666666667
GF_7167,79.52
GF_20048,38.855000000000004
GF_17902,64.49
GF_14871,23.66
GF_22850,31.73
GF_3372,49.949999999999996
GF_3378,64.28999999999999
GF_23044,54.09
GF_23046,54.09
GF_23052,52.92
GF_11005,42.21333333333334
GF_19910,62.59599999999999
GF_20680,37.98666666666667
GF_22983,136.08
GF_1,89.3975
GF_4565,47.44
GF_5311,50.92
GF_4063,48.300000000000004
GF_4062,48.300000000000004
GF_21571,47.44
GF_1383,46.464999999999996
GF_21007,89.3975
GF_22262,96.8
GF_15317,82.52499999999999
GF_9150,47.44
GF_21995,97.66
GF_20741,77.29
GF_20740,77.29
GF_2087,56.4
GF_2084,56.4
GF_7000,35.755
GF_6078,56.47666666666667
GF_15500,108.905
GF_23485,80.23
GF_19905,60.615
GF_22848,38.855000000000004
GF_3381,64.28999999999999
GF_3373,49.949999999999996
GF_23038,70.12
GF_14150,103.025
GF_22299,35.755
GF_22297,38.855000000000004
GF_10990,36.2
GF_21500,45.61000000000001
GF_2984,29.244999999999997
GF_22978,136.08
GF_2,89.3975
GF_1380,154.25
GF_21663,89.3975
GF_9009,48.300000000000004
GF_21528,73.49555555555555
GF_15049,77.46
GF_20969,82.57142857142857
GF_20971,82.57142857142857
GF_7005,35.755
GF_2096,61.54
GF_6123,52.79
GF_6104,50.515
GF_6116,52.230000000000004
GF_6090,43.82
GF_6103,50.515
GF_1611,53.5
GF_6170,79.46
GF_22068,62.59599999999999
GF_22073,62.59599999999999
GF_22087,62.59599999999999
GF_22061,62.59599999999999
GF_1179,92.75999999999999
GF_5681,55.212
GF_7424,47.44
GF_7426,47.44
GF_1790,67.08
GF_2098,56.4
GF_23148,153.73
GF_24190,95.74
GF_6118,52.230000000000004
GF_6131,46.37
GF_6102,46.03
GF_6125,52.79
GF_6119,52.230000000000004
GF_6121,52.79
GF_23472,196.24
GF_22001,26.46
GF_22079,62.59599999999999
GF_22086,62.59599999999999
GF_4563,47.44
GF_21572,47.44
GF_2091,61.54
GF_7004,23.66
GF_2081,56.4
GF_2082,56.4
GF_22173,72.30000000000001
GF_24191,95.74
GF_6099,52.08
GF_6094,49.01
GF_6115,52.230000000000004
GF_6117,52.230000000000004
GF_23468,196.24
GF_24338,35.755
GF_22082,62.59599999999999
GF_22076,62.59599999999999
GF_22084,62.59599999999999
GF_22067,62.59599999999999
GF_22015,28.820000000000004
GF_21419,215.24
GF_16911,59.1725
GF_16909,59.1725
GF_20031,47.44
GF_20183,187.855
GF_3449,43.694
GF_20047,38.855000000000004
GF_20045,31.73
GF_14869,35.755
GF_3371,49.949999999999996
GF_3108,66.44500000000001
GF_20301,152.08
GF_21401,152.08
GF_3539,53.873333333333335
GF_20763,89.3975
GF_21529,73.49555555555555
GF_21421,215.24
GF_23821,110.5
GF_9147,47.44
GF_20042,35.755
GF_15499,108.905
GF_15501,108.905
GF_14870,23.66
GF_23732,45.075
GF_20300,152.08
GF_22296,35.755
GF_11011,36.2
GF_11007,36.2
GF_2988,29.244999999999997
GF_15786,106.65
GF_22600,38.48
GF_13866,46.464999999999996
GF_19621,48.300000000000004
GF_7255,89.3975
GF_7253,89.3975
GF_12293,50.72
GF_21993,97.66
GF_20743,77.29
GF_15509,108.905
GF_22845,38.855000000000004
GF_22846,31.73
GF_3387,64.28999999999999
GF_21434,106.65
GF_23062,53.504999999999995
GF_14311,14.594999999999999
GF_15446,79.82
GF_19911,62.59599999999999
GF_16209,31.73
GF_21505,50.74
GF_17503,135.52
GF_15783,106.65
GF_5313,37.4
GF_4060,48.300000000000004
GF_16400,84.08
GF_22265,97.66
GF_21526,73.49555555555555
GF_21418,215.24
GF_13432,73.74
GF_23820,110.5
GF_17488,46.464999999999996
GF_3450,43.694
GF_4794,80.23
GF_2085,56.4
GF_2099,61.54
GF_7011,23.66
GF_5351,23.66
GF_6127,52.79
GF_6097,43.07
GF_6091,54.33
GF_6080,50.52
GF_6101,45.06
GF_1244,40.47
GF_6172,71.3575
GF_15504,108.905
GF_23484,80.23
GF_14878,23.66
GF_3386,64.28999999999999
GF_3374,49.949999999999996
GF_3392,64.28999999999999
GF_23055,52.92
GF_10482,201.87
GF_16208,31.73
GF_16206,61.79
GF_17351,52.425
GF_2933,188.92666666666665
GF_15782,106.65
GF_7020,137.57
GF_21567,154.25
GF_21568,47.44
GF_1386,46.464999999999996
GF_13867,46.464999999999996
GF_7252,89.3975
GF_20972,82.57142857142857
GF_17490,46.464999999999996
GF_16913,59.1725
GF_17983,97.66
GF_19633,132.41875000000002
GF_19632,132.41875000000002
GF_2093,56.4
GF_2088,56.4
GF_5349,35.755
GF_13500,53.595
GF_6128,52.79
GF_6095,45.06
GF_6120,52.230000000000004
GF_4362,35.755
GF_1621,28.516666666666666
GF_6169,79.46
GF_17838,248.645
GF_23467,196.24
GF_20040,38.855000000000004
GF_19904,60.615
GF_16381,152.08
GF_14874,35.755
GF_15393,55.623333333333335
GF_18199,35.755
GF_22849,31.73
GF_3379,64.28999999999999
GF_3376,49.949999999999996
GF_11012,36.2
GF_21508,50.74
GF_2981,29.244999999999997
GF_22616,34.20666666666667
GF_22979,136.08
GF_1382,46.464999999999996
GF_22856,48.300000000000004
GF_12292,50.72
GF_4790,80.23
GF_12860,68.58666666666666
GF_6111,50.515
GF_6088,44.96
GF_23473,196.24
GF_22335,82.57142857142857
GF_22333,81.35
GF_4787,80.23
GF_7002,23.66
GF_7008,35.755
GF_6112,52.230000000000004
GF_6126,52.79
GF_6098,45.36
GF_8897,84.97
GF_1614,28.516666666666666
GF_1618,28.516666666666666
GF_7169,90.28
GF_22016,26.46
GF_22078,62.59599999999999
GF_7017,137.57
GF_5314,37.4
GF_5676,55.212
GF_21664,89.3975
GF_22332,82.57142857142857
GF_9007,48.300000000000004
GF_9010,48.300000000000004
GF_4792,80.23
GF_4791,80.23
GF_6999,23.66
GF_5354,38.855000000000004
GF_24193,95.74
GF_6106,50.515
GF_6105,50.515
GF_6087,50.515
GF_4363,35.755
GF_1620,28.516666666666666
GF_22019,28.820000000000004
GF_22013,28.820000000000004
GF_22072,62.59599999999999
GF_24155,89.3975
GF_21944,37.72
GF_22088,62.59599999999999
GF_24339,35.755
GF_22018,28.820000000000004
GF_22075,62.59599999999999
GF_23823,110.5
GF_9149,47.44
GF_21930,54.6
GF_20050,35.755
GF_20043,31.73
GF_18374,14.594999999999999
GF_17903,42.79
GF_8989,35.545
GF_8988,35.545
GF_16385,152.08
GF_3368,49.949999999999996
GF_3369,49.949999999999996
GF_3358,64.28999999999999
GF_3389,49.949999999999996
GF_21433,106.65
GF_23045,54.09
GF_23050,52.92
GF_2963,74.15
GF_10997,42.21333333333334
GF_20679,37.98666666666667
GF_22604,33.63
GF_22607,31.17
GF_16402,84.08
GF_15315,82.52499999999999
GF_15216,50.92
GF_19635,118.71
GF_22825,47.44
GF_22826,47.44
GF_16384,152.08
GF_16380,152.08
GF_14880,38.855000000000004
GF_18198,35.755
GF_3495,35.73
GF_21435,106.65
GF_3106,66.44500000000001
GF_23048,52.92
GF_20297,152.08
GF_21058,37.98666666666667
GF_21506,45.61000000000001
GF_21504,50.74
GF_2931,92.76
GF_21409,152.08
GF_22614,31.89333333333333
GF_24196,138.34
GF_13864,46.464999999999996
GF_21006,89.3975
GF_21746,89.3975
GF_16907,48.18
GF_15219,37.4
GF_20032,47.44
GF_20187,187.855
GF_18377,14.594999999999999
GF_14867,38.855000000000004
GF_14873,38.855000000000004
GF_14885,38.855000000000004
GF_14879,38.855000000000004
GF_14872,38.855000000000004
GF_20570,53.5
GF_18196,60.91
GF_3360,64.28999999999999
GF_3377,49.949999999999996
GF_16635,152.08
GF_14304,109.79
GF_20296,152.08
GF_10991,42.21333333333334
GF_21059,47.96
GF_21062,37.98666666666667
GF_16207,31.73
GF_17350,52.425
GF_2985,29.244999999999997
GF_17504,102.3
GF_5,62.67
GF_5677,55.212
GF_1381,46.464999999999996
GF_22855,48.300000000000004
GF_15047,79.52
GF_20742,77.29
GF_4952,35.755
GF_2089,56.4
GF_5353,38.855000000000004
GF_6100,56.47666666666667
GF_6107,50.515
GF_6110,50.515
GF_7155,49.97
GF_16006,112.50999999999999
GF_7168,90.28
GF_12107,42.79
GF_18370,14.594999999999999
GF_15507,108.905
GF_17901,42.79
GF_15270,59.864999999999995
GF_23482,67.93
GF_20835,2.93
GF_3497,199.5875
GF_22847,38.855000000000004
GF_22853,31.73
GF_3361,64.28999999999999
GF_14310,14.594999999999999
GF_14305,14.594999999999999
GF_2961,62.19
GF_15451,68.94
GF_20299,152.08
GF_11191,38.855000000000004
GF_2987,29.244999999999997
GF_21402,152.08
GF_22612,32.83
GF_8633,43.57999999999999
GF_1178,92.75999999999999
GF_7588,47.44
GF_7587,47.44
GF_24198,138.34
GF_20938,42.79
GF_15052,77.46
GF_15050,77.46
GF_13437,73.49555555555555
GF_15221,37.4
GF_20184,187.855
GF_4950,35.755
GF_4793,80.23
GF_22172,72.30000000000001
GF_12864,56.07
GF_6079,47.1
GF_18372,14.594999999999999
GF_15497,108.905
GF_17904,42.79
GF_15269,59.864999999999995
GF_19909,60.615
GF_3384,64.28999999999999
GF_3390,49.949999999999996
GF_3380,64.28999999999999
GF_23040,53.504999999999995
GF_23060,52.92
GF_11014,42.21333333333334
GF_10993,36.2
GF_20678,37.98666666666667
GF_7592,47.44
GF_21569,47.44
GF_21665,89.3975
GF_15316,82.52499999999999
GF_21525,73.49555555555555
GF_15053,77.46
GF_15051,77.46
GF_1788,67.08
GF_2086,56.4
GF_9797,82.88
GF_6084,54.85
GF_1243,41.3
GF_16007,112.50999999999999
GF_7170,90.28
GF_22003,28.73
GF_22071,62.59599999999999
GF_22070,62.59599999999999
GF_5675,73.74
GF_4061,48.300000000000004
GF_4956,35.755
GF_7009,35.755
GF_2090,56.4
GF_2097,61.54
GF_7010,35.755
